title,date_announced,company_name,reference_number,url,assigned_category,sub_category
"OTHERS MQ TECHNOLOGY BERHAD (""MQ TECH"" OR ""THE COMPANY"")
INVESTMENT AND COLLABORATION JOINT VENTURE AGREEMENT",17/9/2020,MQ TECHNOLOGY BERHAD,GA1-17092020-00019,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3088817,General Announcement,OTHERS
"OTHERS SCOMI GROUP BHD (""SGB"" OR ""THE COMPANY"")
- MONTHLY ANNOUNCEMENT ON THE STATUS OF DEFAULT IN PAYMENT TO AXIS BANK LIMITED PURSUANT TO PARAGRAPH 9.19A OF THE
BURSA MALAYSIA SECURITIES BERHAD'S MAIN MARKET LISTING REQUIREMENTS",17/9/2020,SCOMI GROUP BERHAD,GA1-15092020-00096,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3088828,General Announcement,OTHERS
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING BINASAT COMMUNICATIONS BERHAD (""BINASAT"" OR THE ""COMPANY"")
PRIVATE PLACEMENT",17/9/2020,BINASAT COMMUNICATIONS BERHAD,GA1-17092020-00071,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3088843,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
TRANSACTIONS (CHAPTER 10 OF LISTING REQUIREMENTS) : RELATED PARTY TRANSACTIONS PURCHASE OF PROPERTY,17/9/2020,DUTALAND BERHAD,GA1-10092020-00096,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3088852,General Announcement,Transactions (Chapter 10 of Listing Requirements)
"OTHERS GREATECH TECHNOLOGY BERHAD (""GREATECH TECHNOLOGY"" OR ""COMPANY"")
PROPOSED TRANSFER",17/9/2020,GREATECH TECHNOLOGY BERHAD,GA1-17092020-00014,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3088853,General Announcement,OTHERS
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING VERTICE BERHAD (""VERTICE"" OR ""COMPANY"")
PRIVATE PLACEMENT OF NEW ORDINARY SHARES IN VERTICE (""VERTICE SHARES"" OR ""SHARES""), REPRESENTING NOT MORE THAN 10% OF THE ISSUED SHARE CAPITAL OF VERTICE (EXCLUDING TREASURY SHARES, IF ANY) (""PLACEMENT SHARES"") (""PRIVATE PLACEMENT"")",17/9/2020,VERTICE BERHAD,GA1-17092020-00056,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3088854,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"OTHERS SANICHI TECHNOLOGY BERHAD (""SANICHI"" OR ""THE COMPANY"")
OFFER OF OPTIONS UNDER EMPLOYEE SHARE OPTION SCHEME",17/9/2020,SANICHI TECHNOLOGY BERHAD,GA1-17092020-00018,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3088873,General Announcement,OTHERS
NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING PROPOSED PRIVATE PLACEMENT,17/9/2020,BINTAI KINDEN CORPORATION BERHAD,GA1-17092020-00070,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3088886,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"OTHERS ADVANCECON HOLDINGS BERHAD (""ADVANCECON"" OR ""THE COMPANY"")
- ACCEPTANCE OF LETTER OF ACCEPTANCE BY ADVANCECON INFRA SDN BHD, A WHOLLY-OWNED SUBSIDIARY OF THE COMPANY FROM CHINA COMMUNICATIONS CONSTRUCTION (ECRL) SDN BHD",17/9/2020,ADVANCECON HOLDINGS BERHAD,GA1-17092020-00059,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3088894,General Announcement,OTHERS
"MULTIPLE PROPOSALS NETX HOLDINGS BERHAD (""NETX"" OR THE ""COMPANY"")
(I)	SHARE CONSOLIDATION; AND
(II)	RIGHTS ISSUE WITH WARRANTS
(COLLECTIVELY REFERRED TO AS THE ""CORPORATE EXERCISES"")",17/9/2020,NETX HOLDINGS BERHAD,GA1-17092020-00042,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3088904,General Announcement,Multiple Proposals
"OTHERS KHEE SAN BERHAD (""KSB"" OR ""COMPANY"")
- APPOINTMENT OF PRINCIPAL ADVISER",17/9/2020,KHEE SAN BERHAD,GA1-17092020-00082,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3088919,General Announcement,OTHERS
"TRANSACTIONS (CHAPTER 10 OF LISTING REQUIREMENTS) : NON RELATED PARTY TRANSACTIONS LION INDUSTRIES CORPORATION BERHAD (""LICB"" OR THE ""COMPANY"")
Proposed disposal by Amsteel Mills Sdn Bhd (""Seller""), a 99% owned subsidiary of the Company, of the hot-briquetted iron plant and business in Labuan by disposing of the entire 100% equity interest in Antara Steel Mills Sdn Bhd (""Antara"") to Esteel Enterprise Pte Ltd (""Buyer"") for a cash consideration of USD128.00 million (equivalent to RM546.56 million)",17/9/2020,LION INDUSTRIES CORPORATION BERHAD,GA1-17092020-00075,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3088925,General Announcement,Transactions (Chapter 10 of Listing Requirements)
"MULTIPLE PROPOSALS ACOUSTECH BERHAD (""ACOUSTECH"" OR THE ""COMPANY"")
(I)	ISSUANCE OF RCPS;
(II)	AMENDMENTS OF CONSTITUTION; AND
(III)	BONUS ISSUE OF WARRANTS
(COLLECTIVELY REFERRED TO AS THE ""CORPORATE EXERCISES"")",17/9/2020,ACOUSTECH BERHAD,GA1-17092020-00055,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3088947,General Announcement,Multiple Proposals
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING OCR GROUP BERHAD (''OCR'' OR THE ''COMPANY'')
ISSUANCE AND ALLOTMENT OF UP TO 98,600,000 NEW ORDINARY SHARES IN THE COMPANY TO MACQUARIE BANK LIMITED (''SHARE ISSUANCE'')",17/9/2020,OCR GROUP BERHAD,GA1-17092020-00096,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3088952,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
PARAGRAPH/RULE 8.03A COMPANIES : OTHERS,17/9/2020,MAJUPERAK HOLDINGS BERHAD,GA1-17092020-00078,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3088955,General Announcement,OTHERS
OTHERS DISPOSAL OF CERTAIN ASSETS OF THE COMPANY,17/9/2020,LONDON BISCUITS BERHAD,GA1-17092020-00085,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3088958,General Announcement,OTHERS
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING EKOVEST BERHAD (""EKOVEST"" OR THE ""COMPANY"")
PRIVATE PLACEMENT OF UP TO 10% OF THE TOTAL NUMBER OF ISSUED SHARES OF EKOVEST",17/9/2020,EKOVEST BERHAD,GA1-17092020-00084,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3088961,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : OTHER ISSUE OF SECURITIES ANCOM BERHAD (""ANCOM"" OR THE ""COMPANY"")
ISSUANCE OF UP TO 66,233,553 FREE WARRANTS IN ANCOM (""WARRANTS B"") ON THE BASIS OF ONE (1) WARRANT B FOR EVERY FOUR (4) EXISTING ORDINARY SHARES IN ANCOM HELD ON AN ENTITLEMENT DATE TO BE DETERMINED AND ANNOUNCED LATER (""FREE WARRANTS ISSUE"")",18/9/2020,ANCOM BERHAD,GA1-15092020-00097,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089020,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"OTHERS SCIENTEX BERHAD
AWARD OF SHARES UNDER SCIENTEX BERHAD SHARE GRANT PLAN",18/9/2020,SCIENTEX BERHAD,GA1-02122019-00104,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089026,General Announcement,OTHERS
"MULTIPLE PROPOSALS GREEN PACKET BERHAD (""GPB"" OR THE ""COMPANY"")
(I)	PROPOSED DILUTION;
(II)	PROPOSED ACQUISITION;
(III)	PROPOSED EXCHANGEABLE MTNS ISSUANCE; AND
(IV)	PROPOSED SUBSCRIPTION OF CONVERTIBLE MTNS
(COLLECTIVELY, THE ""PROPOSALS"")",18/9/2020,GREEN PACKET BERHAD,GA1-18092020-00019,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089031,General Announcement,Multiple Proposals
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING SCOPE INDUSTRIES BERHAD (""SCOPE"" OR THE ""COMPANY"")
PROPOSED PRIVATE PLACEMENT OF UP TO 10% OF THE TOTAL NUMBER OF ISSUED SHARES OF SCOPE PURSUANT TO SECTION 75 AND SECTION 76 OF THE COMPANIES ACT 2016 (""PROPOSED PRIVATE PLACEMENT"")",18/9/2020,SCOPE INDUSTRIES BERHAD,GA1-18092020-00018,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089049,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
OTHERS Additional Listing Announcement (Reference No. ALA-18092020-00001),18/9/2020,TAFI INDUSTRIES BERHAD,GA1-18092020-00083,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089057,General Announcement,OTHERS
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING PASUKHAS GROUP BERHAD (""PASUKHAS"" OR THE ""COMPANY"")
PRIVATE PLACEMENT",18/9/2020,PASUKHAS GROUP BERHAD,GA1-17092020-00049,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089059,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : BONUS ISSUES GHL SYSTEMS BERHAD (""GHL"" OR THE ""COMPANY"")
PROPOSED BONUS ISSUE OF UP TO 381,002,973 NEW ORDINARY SHARES (""GHL SHARES"") IN GHL ON THE BASIS OF 1 BONUS SHARE FOR EVERY 2 GHL SHARES HELD ON AN ENTITLEMENT DATE TO BE DETERMINED AND ANNOUNCED LATER (""PROPOSED BONUS ISSUE"")",18/9/2020,GHL SYSTEMS BERHAD,GA1-18092020-00048,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089061,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING MANAGEPAY SYSTEMS BERHAD (""MPAY"" OR THE ""COMPANY"")
PROPOSED PRIVATE PLACEMENT OF UP TO 142,093,116 NEW ORDINARY SHARES OF MPAY (""MPAY SHARE(S)"" OR ""SHARE(S)"") REPRESENTING APPROXIMATELY 20% OF THE TOTAL NUMBER OF ISSUED SHARES OF MPAY (""PROPOSED PRIVATE PLACEMENT"")",18/9/2020,MANAGEPAY SYSTEMS BERHAD,GA1-18092020-00069,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089065,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"TRANSACTIONS (CHAPTER 10 OF LISTING REQUIREMENTS) : NON RELATED PARTY TRANSACTIONS SUNZEN BIOTECH BERHAD (""SUNZEN"" OR ""THE COMPANY"")
-	GUANGZHOU YUKANGYAN FOOD TRADE CO., LTD.",18/9/2020,SUNZEN BIOTECH BERHAD,GA1-17092020-00024,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089068,General Announcement,Transactions (Chapter 10 of Listing Requirements)
"MULTIPLE PROPOSALS AL-SALAM REAL ESTATE INVESTMENT TRUST (""AL-SALAM REIT"" OR THE ""FUND"")
PROPOSED ACQUISITION OF 22 PROPERTIES LOCATED ACROSS MALAYSIA BY AMANAHRAYA TRUSTEES BERHAD, AS THE TRUSTEE OF AL-SALAM REIT, FOR A PURCHASE CONSIDERATION TO BE SATISFIED ENTIRELY IN CASH (""PROPOSED ACQUISITIONS"")",18/9/2020,AL-SALAM REAL ESTATE INVESTMENT TRUST,GA1-17082020-00069,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089072,General Announcement,Multiple Proposals
"OTHERS - Proposed Renewal of Shareholders' Mandate for Recurrent Related Party Transactions of a Revenue or Trading Nature
- Proposed Amendments to the Constitution",18/9/2020,ANCOM LOGISTICS BERHAD,GA1-17092020-00038,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089079,General Announcement,OTHERS
"OTHERS TA WIN HOLDINGS BERHAD (""TA WIN"" OR THE ""COMPANY"")
- INCORPORATION OF A NEW SUBSIDIARY",18/9/2020,TA WIN HOLDINGS BERHAD,GA1-17092020-00027,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089081,General Announcement,OTHERS
"OTHERS - Proposed Renewal of Shareholders' Mandate for Recurrent Related Party Transactions of a Revenue or Trading Nature
- Proposed Renewal of Shareholders' Mandate on Share Buy-back
- Proposed Amendments to the Constitution",18/9/2020,ANCOM BERHAD,GA1-18092020-00059,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089088,General Announcement,OTHERS
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING SASBADI HOLDINGS BERHAD (""SASBADI HOLDINGS"" OR ""COMPANY"")
PROPOSED PRIVATE PLACEMENT OF UP TO 42,909,850 NEW ORDINARY SHARES IN SASBADI HOLDINGS (""SASBADI HOLDINGS SHARE(S)"" OR ""SHARE(S)"") (""PLACEMENT SHARE(S)""), REPRESENTING TEN PERCENT (10%) OF THE TOTAL NUMBER OF ISSUED SHARES (EXCLUDING TREASURY SHARES) OF SASBADI HOLDINGS (""PROPOSED PRIVATE PLACEMENT"")",18/9/2020,SASBADI HOLDINGS BERHAD,GA1-18092020-00058,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089099,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"OTHERS We submit herewith the SOPB Group's figures for the month of August 2020
M.TONNES
FFB 130,964
CRUDE PALM OIL 37,807
PALM KERNEL 8,527",18/9/2020,SARAWAK OIL PALMS BERHAD,GA1-18092020-00007,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089102,General Announcement,OTHERS
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING MALAYSIA STEEL WORKS (KL) BHD (""MASTEEL"" OR THE ""COMPANY"")
PRIVATE PLACEMENT OF UP TO 42,500,000 NEW ORDINARY SHARES IN MASTEEL (""MASTEEL SHARE(S)"" OR ""SHARE(S)""), REPRESENTING UP TO APPROXIMATELY 10% OF THE TOTAL NUMBER OF ISSUED SHARES OF MASTEEL (EXCLUDING TREASURY SHARES) PURSUANT TO SECTIONS 75 AND 76 OF THE COMPANIES ACT 2016 (""PRIVATE PLACEMENT"")",18/9/2020,MALAYSIA STEEL WORKS (KL) BHD,GA1-18092020-00081,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089128,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"OTHERS BIOALPHA HOLDINGS BERHAD (""BIOALPHA"" OR ""THE COMPANY"")
- Collaborative Agreement between Bioalpha International Sdn. Bhd. a wholly-owned subsidiary of Bioalpha and CME Health Sdn Bhd, a wholly-owned subsidiary of CME Group Berhad",18/9/2020,BIOALPHA HOLDINGS BERHAD,GA1-18092020-00075,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089147,General Announcement,OTHERS
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING LAMBO GROUP BERHAD (""LAMBO"" OR THE ""COMPANY"")
PRIVATE PLACEMENT OF UP TO 813,303,899 NEW ORDINARY SHARES IN LAMBO, REPRESENTING UP TO APPROXIMATELY 30% OF THE TOTAL NUMBER OF ISSUED SHARES OF LAMBO, TO INDEPENDENT THIRD PARTY INVESTOR(S) TO BE IDENTIFIED LATER AT AN ISSUE PRICE TO BE DETERMINED LATER",18/9/2020,LAMBO GROUP BERHAD,GA1-17092020-00089,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089170,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
"INTERIM INJUNCTION BY INFORMATICS INTERNATIONAL LIMITED AGAINST SCICOM (MSC) BERHAD, SCICOM LANKA (PVT) LTD AND 6 EMPLOYEES OF SCICOM LANKA (PVT) LTD (""INTERIM INJUNCTION"")",18/9/2020,SCICOM (MSC) BERHAD,GA1-15092020-00056,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089182,Reply to Query,-
"OTHERS Nylex (Malaysia) Berhad (""Nylex"" or ""Company"") wishes to announce that the Company proposes to seek the approval of its shareholders for the following at the forthcoming 50th Annual General Meeting :
(a) Proposed Renewal of Shareholders' mandate for recurrent related party transactions of a revenue or trading nature ;
(b) Proposed Renewal of Shareholders' Mandate on Share buy-back ; and
(c) Proposed Amendments to the Company's Constitution.",18/9/2020,NYLEX (MALAYSIA) BERHAD,GA1-18092020-00010,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089189,General Announcement,OTHERS
"OTHERS KARYON INDUSTRIES BERHAD (""KIB"" OR ""COMPANY"")
- LETTER FROM JABATAN KASTAM DIRAJA MALAYSIA",18/9/2020,KARYON INDUSTRIES BERHAD,GA1-18092020-00014,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089204,General Announcement,OTHERS
"OTHERS TH HEAVY ENGINEERING BERHAD (""THHE"" OR ""COMPANY"")
EXEMPTION",18/9/2020,TH HEAVY ENGINEERING BERHAD,GA1-18092020-00090,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089208,General Announcement,OTHERS
"OTHERS XOX BHD
- Offer and Grant of Options under Share Issuance Scheme (""SIS"")",18/9/2020,XOX BHD,GA1-18092020-00100,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089223,General Announcement,OTHERS
"OTHERS DOLPHIN INTERNATIONAL BERHAD (""DOLPHIN"")
CAPITALISATION OF AN AGGREGATE AMOUNT OF APPROXIMATELY RM7.2 MILLION OWING BY DOLPHIN AND ITS SUBSIDIARIES TO ITS IDENTIFIED CREDITORS AND A SHAREHOLDER OF DOLPHIN TO BE FULLY SETTLED VIA THE ISSUANCE OF 94,690,342 NEW ORDINARY SHARES IN DOLPHIN AT AN ISSUE PRICE OF RM0.076 EACH (""CAPITALISATION"")",18/9/2020,DOLPHIN INTERNATIONAL BERHAD,GA1-18092020-00068,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089230,General Announcement,OTHERS
"MULTIPLE PROPOSALS YI-LAI BERHAD (""YI-LAI"" OR THE ""COMPANY"")
I.	JOINT VENTURE AGREEMENT;
II.	PROPOSED DIVERSIFICATION; AND
III.	PROPOSED ESOS",18/9/2020,YI-LAI BERHAD,GA1-18092020-00105,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089231,General Announcement,Multiple Proposals
OTHERS AWARD BY BRUNEI ZELL TRANSPORTATION SDN. BHD. FOR THE PROVISION OF TWO (2) DP2 WORKBOAT VESSELS TO ICON BAHTERA (B) SDN. BHD.,18/9/2020,ICON OFFSHORE BERHAD,GA1-18092020-00074,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089250,General Announcement,OTHERS
OTHERS MMAG Holdings Berhad (MMAG or the Company) Clarification on the article in The Starbiz dated 18 September 2020 : New major shareholder emerges in MMAG.,18/9/2020,MMAG HOLDINGS BERHAD,GA1-18092020-00110,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089279,General Announcement,OTHERS
"OTHERS MQ TECHNOLOGY BERHAD (MQ TECH OR THE COMPANY)
Clarification on Article titled MQ Tech seeks supply rights via Penang firm which appeared in New Straits Times on 2 September 2020",18/9/2020,MQ TECHNOLOGY BERHAD,GA1-18092020-00123,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089288,General Announcement,OTHERS
"OTHERS Perak Corporation Berhad (""the Company"") - Clarification on the article by The Malay Mail",18/9/2020,PERAK CORPORATION BERHAD,GA1-18092020-00131,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089297,General Announcement,OTHERS
"NEW ISSUE OF SECURITIES (CHAPTER 6 OF LISTING REQUIREMENTS) : FUND RAISING ECOBUILT HOLDINGS BERHAD (""ECOBUILT"" OR THE ""COMPANY"")
PROPOSED PRIVATE PLACEMENT OF UP TO 10% OF THE TOTAL NUMBER OF ISSUED SHARES OF ECOBUILT (""PROPOSED PRIVATE PLACEMENT"")",21/9/2020,ECOBUILT HOLDINGS BERHAD,GA1-21092020-00037,https://disclosure.bursamalaysia.com/FileAccess/viewHtml/?e=3089389,General Announcement,New Issue of Securities (Chapter 6 of listing requirements)
